FIPS,bronze.rate,silver.rate,gold.rate,Column1,bronze percent difference,Column3,Column4,Column5,Class,,,26,,,,,,,,,
32007,320.968125,378.7386842,469.96775,1.741454747,-1%,-4.104%,4.131%,-0.300%,t,,,,,,,-0.01,,,,,
32009,320.968125,378.7386842,469.96775,1.741454747,-1%,-4.104%,4.131%,-0.300%,t,,,,,,,-0.01,,,,,
32011,320.968125,378.7386842,469.96775,1.741454747,-1%,-4.104%,4.131%,-0.300%,t,,,,,,,-0.01,,,,,
32013,320.968125,378.7386842,469.96775,1.741454747,-1%,-4.104%,4.131%,-0.300%,t,,,,,,,-0.01,,,,,
32015,320.968125,378.7386842,469.96775,1.741454747,-1%,-4.104%,4.131%,-0.300%,t,,,,,,,-0.01,,,,,
32017,320.968125,378.7386842,469.96775,1.741454747,-1%,-4.104%,4.131%,-0.300%,t,,,,,,,-0.01,,,,,
32021,320.968125,378.7386842,469.96775,1.741454747,-1%,-4.104%,4.131%,-0.300%,t,,,,,,,-0.01,,,,,
32027,320.968125,378.7386842,469.96775,1.741454747,-1%,-4.104%,4.131%,-0.300%,t,,,,,,,-0.01,,,,,
32033,320.968125,378.7386842,469.96775,1.741454747,-1%,-4.104%,4.131%,-0.300%,t,,,,,,,-0.01,,,,,
48001,324.7154545,413.44,424.99,1.761786376,0%,4.683%,-5.835%,-0.308%,t,,,,,,,0,,,,,
48025,324.7154545,413.44,424.99,1.761786376,0%,4.683%,-5.835%,-0.308%,t,,,,,,,0,,,,,
48067,324.7154545,413.44,424.99,1.761786376,0%,4.683%,-5.835%,-0.308%,t,,,,,,,0,,,,,
48159,324.7154545,413.44,424.99,1.761786376,0%,4.683%,-5.835%,-0.308%,t,,,,,,,0,,,,,
48203,324.7154545,413.44,424.99,1.761786376,0%,4.683%,-5.835%,-0.308%,t,,,,,,,0,,,,,
48223,324.7154545,413.44,424.99,1.761786376,0%,4.683%,-5.835%,-0.308%,t,,,,,,,0,,,,,
48249,324.7154545,413.44,424.99,1.761786376,0%,4.683%,-5.835%,-0.308%,t,,,,,,,0,,,,,
48255,324.7154545,413.44,424.99,1.761786376,0%,4.683%,-5.835%,-0.308%,t,,,,,,,0,,,,,
48261,324.7154545,413.44,424.99,1.761786376,0%,4.683%,-5.835%,-0.308%,t,,,,,,,0,,,,,
48273,324.7154545,413.44,424.99,1.761786376,0%,4.683%,-5.835%,-0.308%,t,,,,,,,0,,,,,
48297,324.7154545,413.44,424.99,1.761786376,0%,4.683%,-5.835%,-0.308%,t,,,,,,,0,,,,,
48315,324.7154545,413.44,424.99,1.761786376,0%,4.683%,-5.835%,-0.308%,t,,,,,,,0,,,,,
48343,324.7154545,413.44,424.99,1.761786376,0%,4.683%,-5.835%,-0.308%,t,,,,,,,0,,,,,
48387,324.7154545,413.44,424.99,1.761786376,0%,4.683%,-5.835%,-0.308%,t,,,,,,,0,,,,,
48449,324.7154545,413.44,424.99,1.761786376,0%,4.683%,-5.835%,-0.308%,t,,,,,,,0,,,,,
48409,324.9436364,411.924,425.83,1.763024407,0%,4.299%,-5.649%,-0.350%,t,,,,,,,0,,,,,
48135,349.2913462,359.9510776,450.8812422,1.895126106,8%,-8.861%,-0.098%,-0.381%,t,,,,,,,0.08,,,,,
40017,334.5876786,401.8074194,423.1424,1.815349425,3%,1.737%,-6.244%,-0.410%,t,,,,,,,0.03,,,,,
48005,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48017,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48023,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48079,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48089,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48105,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48109,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48127,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48131,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48143,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48155,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48197,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48229,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48243,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48247,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48277,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48283,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48311,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48377,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48403,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48405,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48419,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48443,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48463,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48487,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48503,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48507,331.7757143,406.7233333,421.3633333,1.800092744,2%,2.982%,-6.638%,-0.416%,t,,,,,,,0.02,,,,,
48401,351.1264286,354.7389815,452.8057364,1.905082587,8%,-10.180%,0.328%,-0.490%,t,,,,,,,0.08,,,,,
19011,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19013,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19015,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19017,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19019,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19023,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19031,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19043,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19049,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19055,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19061,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19065,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19073,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19075,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19095,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19097,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19105,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19113,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19127,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19139,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19153,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19163,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19171,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19181,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
19193,327.9640984,427.8475758,400.7585,1.77941232,1%,8.331%,-11.204%,-0.547%,t,,,,,,,0.01,,,,,
48423,347.7571875,356.0933636,452.6200763,1.886802327,7%,-9.837%,0.287%,-0.736%,t,,,,,,,0.07,,,,,
41001,313.5161429,385.6096721,463.7151852,1.701023039,-3%,-2.364%,2.745%,-0.949%,t,,,,,,,-0.03,,,,,
41021,313.5161429,385.6096721,463.7151852,1.701023039,-3%,-2.364%,2.745%,-0.949%,t,,,,,,,-0.03,,,,,
41023,313.5161429,385.6096721,463.7151852,1.701023039,-3%,-2.364%,2.745%,-0.949%,t,,,,,,,-0.03,,,,,
41025,313.5161429,385.6096721,463.7151852,1.701023039,-3%,-2.364%,2.745%,-0.949%,t,,,,,,,-0.03,,,,,
41035,313.5161429,385.6096721,463.7151852,1.701023039,-3%,-2.364%,2.745%,-0.949%,t,,,,,,,-0.03,,,,,
41037,313.5161429,385.6096721,463.7151852,1.701023039,-3%,-2.364%,2.745%,-0.949%,t,,,,,,,-0.03,,,,,
41045,313.5161429,385.6096721,463.7151852,1.701023039,-3%,-2.364%,2.745%,-0.949%,t,,,,,,,-0.03,,,,,
41049,313.5161429,385.6096721,463.7151852,1.701023039,-3%,-2.364%,2.745%,-0.949%,t,,,,,,,-0.03,,,,,
41055,313.5161429,385.6096721,463.7151852,1.701023039,-3%,-2.364%,2.745%,-0.949%,t,,,,,,,-0.03,,,,,
41059,313.5161429,385.6096721,463.7151852,1.701023039,-3%,-2.364%,2.745%,-0.949%,t,,,,,,,-0.03,,,,,
41061,313.5161429,385.6096721,463.7151852,1.701023039,-3%,-2.364%,2.745%,-0.949%,t,,,,,,,-0.03,,,,,
41063,313.5161429,385.6096721,463.7151852,1.701023039,-3%,-2.364%,2.745%,-0.949%,t,,,,,,,-0.03,,,,,
41069,313.5161429,385.6096721,463.7151852,1.701023039,-3%,-2.364%,2.745%,-0.949%,t,,,,,,,-0.03,,,,,
39115,302.5191781,400.9965041,459.2796226,1.641357561,-7%,1.532%,1.763%,-1.109%,t,,,,,,,-0.07,,,,,
39121,302.5191781,400.9965041,459.2796226,1.641357561,-7%,1.532%,1.763%,-1.109%,t,,,,,,,-0.07,,,,,
39083,321.5314607,402.7862844,429.6451724,1.744511199,-1%,1.985%,-4.803%,-1.191%,t,,,,,,,-0.01,,,,,
48361,341.31475,358.2635111,452.8041667,1.851848036,5%,-9.288%,0.328%,-1.203%,t,,,,,,,0.05,,,,,
39053,302.3514692,402.0307983,456.8843137,1.640447635,-7%,1.794%,1.232%,-1.216%,t,,,,,,,-0.07,,,,,
39105,302.3514692,402.0307983,456.8843137,1.640447635,-7%,1.794%,1.232%,-1.216%,t,,,,,,,-0.07,,,,,
39111,302.3514692,402.0307983,456.8843137,1.640447635,-7%,1.794%,1.232%,-1.216%,t,,,,,,,-0.07,,,,,
39167,302.3514692,402.0307983,456.8843137,1.640447635,-7%,1.794%,1.232%,-1.216%,t,,,,,,,-0.07,,,,,
48099,323.974898,409.6367857,417.7620755,1.757768389,0%,3.720%,-7.436%,-1.239%,t,,,,,,,0,,,,,
48015,340.97075,358.1535111,452.3953788,1.849981618,5%,-9.316%,0.237%,-1.277%,t,,,,,,,0.05,,,,,
48071,340.97075,358.1535111,452.3953788,1.849981618,5%,-9.316%,0.237%,-1.277%,t,,,,,,,0.05,,,,,
48291,340.97075,358.1535111,452.3953788,1.849981618,5%,-9.316%,0.237%,-1.277%,t,,,,,,,0.05,,,,,
48407,340.97075,358.1535111,452.3953788,1.849981618,5%,-9.316%,0.237%,-1.277%,t,,,,,,,0.05,,,,,
48473,340.97075,358.1535111,452.3953788,1.849981618,5%,-9.316%,0.237%,-1.277%,t,,,,,,,0.05,,,,,
16059,299.3553704,420.6186667,438.7422581,1.624191907,-8%,6.500%,-2.788%,-1.296%,t,,,,,,,-0.08,,,,,
48183,342.3225,355.2088636,451.7978626,1.857315716,6%,-10.061%,0.105%,-1.431%,t,,,,,,,0.06,,,,,
48321,339.21275,357.8540889,452.5032576,1.840443358,5%,-9.392%,0.261%,-1.476%,t,,,,,,,0.05,,,,,
48481,339.21275,357.8540889,452.5032576,1.840443358,5%,-9.392%,0.261%,-1.476%,t,,,,,,,0.05,,,,,
48091,341.1079412,355.6844595,451.8553788,1.850725967,5%,-9.941%,0.118%,-1.512%,t,,,,,,,0.05,,,,,
48187,341.1079412,355.6844595,451.8553788,1.850725967,5%,-9.941%,0.118%,-1.512%,t,,,,,,,0.05,,,,,
16037,298.513871,418.8317105,438.7422581,1.619626241,-8%,6.048%,-2.788%,-1.533%,t,,,,,,,-0.08,,,,,
55073,312.0800922,405.3457121,435.0826772,1.693231557,-4%,2.633%,-3.599%,-1.546%,t,,,,,,,-0.04,,,,,
48309,340.2517143,361.7629832,444.3761453,1.846080396,5%,-8.402%,-1.540%,-1.639%,t,,,,,,,0.05,,,,,
48457,336.7715909,359.0010044,452.173806,1.827198529,4%,-9.101%,0.188%,-1.654%,t,,,,,,,0.04,,,,,
16031,298.1451923,418.0470968,436.972,1.617625926,-8%,5.849%,-3.180%,-1.768%,t,,,,,,,-0.08,,,,,
16067,298.1451923,418.0470968,436.972,1.617625926,-8%,5.849%,-3.180%,-1.768%,t,,,,,,,-0.08,,,,,
55137,310.9624157,396.121365,443.3198128,1.687167456,-4%,0.298%,-1.774%,-1.831%,t,,,,,,,-0.04,,,,,
48199,335.0420455,358.4549782,451.6465672,1.817814653,3%,-9.239%,0.071%,-1.917%,t,,,,,,,0.03,,,,,
55135,315.718243,397.6884331,433.7094444,1.712970823,-3%,0.694%,-3.903%,-1.919%,t,,,,,,,-0.03,,,,,
48411,338.0284286,361.0944538,444.0060894,1.834017667,4%,-8.571%,-1.621%,-1.952%,t,,,,,,,0.04,,,,,
48027,337.4831429,360.9068487,443.8049162,1.831059147,4%,-8.619%,-1.666%,-2.038%,t,,,,,,,0.04,,,,,
48281,337.4831429,360.9068487,443.8049162,1.831059147,4%,-8.619%,-1.666%,-2.038%,t,,,,,,,0.04,,,,,
48397,338.7828261,356.9871681,445.1956081,1.83811075,5%,-9.611%,-1.358%,-2.133%,t,,,,,,,0.05,,,,,
16003,297.6676087,416.4364,434.0041667,1.615034734,-8%,5.441%,-3.838%,-2.172%,t,,,,,,,-0.08,,,,,
16013,297.6676087,416.4364,434.0041667,1.615034734,-8%,5.441%,-3.838%,-2.172%,t,,,,,,,-0.08,,,,,
16025,297.6676087,416.4364,434.0041667,1.615034734,-8%,5.441%,-3.838%,-2.172%,t,,,,,,,-0.08,,,,,
16047,297.6676087,416.4364,434.0041667,1.615034734,-8%,5.441%,-3.838%,-2.172%,t,,,,,,,-0.08,,,,,
16053,297.6676087,416.4364,434.0041667,1.615034734,-8%,5.441%,-3.838%,-2.172%,t,,,,,,,-0.08,,,,,
16063,297.6676087,416.4364,434.0041667,1.615034734,-8%,5.441%,-3.838%,-2.172%,t,,,,,,,-0.08,,,,,
16083,297.6676087,416.4364,434.0041667,1.615034734,-8%,5.441%,-3.838%,-2.172%,t,,,,,,,-0.08,,,,,
32023,309.292069,374.3764286,465.5386364,1.678104771,-5%,-5.208%,3.149%,-2.197%,t,,,,,,,-0.05,,,,,
55067,308.105,403.1791574,433.6450413,1.671664172,-5%,2.085%,-3.917%,-2.244%,t,,,,,,,-0.05,,,,,
55069,308.105,403.1791574,433.6450413,1.671664172,-5%,2.085%,-3.917%,-2.244%,t,,,,,,,-0.05,,,,,
55085,308.105,403.1791574,433.6450413,1.671664172,-5%,2.085%,-3.917%,-2.244%,t,,,,,,,-0.05,,,,,
55097,308.105,403.1791574,433.6450413,1.671664172,-5%,2.085%,-3.917%,-2.244%,t,,,,,,,-0.05,,,,,
41013,308.1859211,381.8545313,457.8354386,1.67210322,-5%,-3.315%,1.443%,-2.248%,t,,,,,,,-0.05,,,,,
41019,308.1859211,381.8545313,457.8354386,1.67210322,-5%,-3.315%,1.443%,-2.248%,t,,,,,,,-0.05,,,,,
41031,308.1859211,381.8545313,457.8354386,1.67210322,-5%,-3.315%,1.443%,-2.248%,t,,,,,,,-0.05,,,,,
48041,336.8995652,356.9437838,445.0329932,1.82789287,4%,-9.622%,-1.394%,-2.342%,t,,,,,,,0.04,,,,,
55115,310.4957685,402.7987995,427.4240356,1.684635601,-4%,1.988%,-5.296%,-2.489%,t,,,,,,,-0.04,,,,,
48299,335.341087,356.5947748,444.7529252,1.819437142,4%,-9.710%,-1.456%,-2.553%,t,,,,,,,0.04,,,,,
48331,335.341087,356.5947748,444.7529252,1.819437142,4%,-9.710%,-1.456%,-2.553%,t,,,,,,,0.04,,,,,
29183,309.565814,416.0308772,412.4023077,1.67959001,-4%,5.339%,-8.624%,-2.578%,t,,,,,,,-0.04,,,,,
29189,309.565814,416.0308772,412.4023077,1.67959001,-4%,5.339%,-8.624%,-2.578%,t,,,,,,,-0.04,,,,,
29510,309.565814,416.0308772,412.4023077,1.67959001,-4%,5.339%,-8.624%,-2.578%,t,,,,,,,-0.04,,,,,
48053,333.871,357.7849558,445.0548993,1.811460992,3%,-9.409%,-1.389%,-2.581%,t,,,,,,,0.03,,,,,
48493,324.2,398.3266667,411.7033333,1.75898971,0%,0.856%,-8.779%,-2.618%,t,,,,,,,0,,,,,
48245,335.0420455,359.7112014,440.5257143,1.817814653,3%,-8.921%,-2.393%,-2.633%,t,,,,,,,0.03,,,,,
32003,304.4920968,372.247,466.242,1.652061891,-6%,-5.747%,3.305%,-2.819%,t,,,,,,,-0.06,,,,,
40027,327.6253846,376.1261111,429.4347619,1.777574584,1%,-4.765%,-4.850%,-2.829%,t,,,,,,,0.01,,,,,
39157,307.8622222,381.0967196,449.5620388,1.670346949,-5%,-3.507%,-0.390%,-2.957%,t,,,,,,,-0.05,,,,,
41017,303.5023214,383.565102,452.2052381,1.646691735,-6%,-2.882%,0.195%,-3.002%,t,,,,,,,-0.06,,,,,
41041,303.5023214,383.565102,452.2052381,1.646691735,-6%,-2.882%,0.195%,-3.002%,t,,,,,,,-0.06,,,,,
4021,305.81875,364.2238384,470.3498214,1.659259822,-6%,-7.779%,4.215%,-3.056%,t,,,,,,,-0.06,,,,,
16039,294.8791837,408.9175862,434.0041667,1.599905767,-9%,3.538%,-3.838%,-3.094%,t,,,,,,,-0.09,,,,,
41011,306.8504545,378.1401613,451.9203636,1.664857471,-5%,-4.255%,0.132%,-3.136%,t,,,,,,,-0.05,,,,,
41015,306.8504545,378.1401613,451.9203636,1.664857471,-5%,-4.255%,0.132%,-3.136%,t,,,,,,,-0.05,,,,,
41033,306.8504545,378.1401613,451.9203636,1.664857471,-5%,-4.255%,0.132%,-3.136%,t,,,,,,,-0.05,,,,,
41057,306.8504545,378.1401613,451.9203636,1.664857471,-5%,-4.255%,0.132%,-3.136%,t,,,,,,,-0.05,,,,,
41065,306.8504545,378.1401613,451.9203636,1.664857471,-5%,-4.255%,0.132%,-3.136%,t,,,,,,,-0.05,,,,,
40105,332.2222857,367.8795,426.4541176,1.802515676,3%,-6.853%,-5.510%,-3.273%,t,,,,,,,0.03,,,,,
40147,332.2222857,367.8795,426.4541176,1.802515676,3%,-6.853%,-5.510%,-3.273%,t,,,,,,,0.03,,,,,
42027,306.6978261,413.8604819,409.224507,1.664029365,-5%,4.789%,-9.328%,-3.291%,t,,,,,,,-0.05,,,,,
48241,307.3434783,409.7489474,411.45,1.667532436,-5%,3.748%,-8.835%,-3.407%,t,,,,,,,-0.05,,,,,
48351,307.3434783,409.7489474,411.45,1.667532436,-5%,3.748%,-8.835%,-3.407%,t,,,,,,,-0.05,,,,,
40109,326.1612903,376.30875,423.1424,1.769630948,1%,-4.719%,-6.244%,-3.429%,t,,,,,,,0.01,,,,,
55059,309.6424312,379.8160896,441.4119385,1.680005707,-4%,-3.831%,-2.196%,-3.484%,t,,,,,,,-0.04,,,,,
55079,309.6424312,379.8160896,441.4119385,1.680005707,-4%,-3.831%,-2.196%,-3.484%,t,,,,,,,-0.04,,,,,
55089,309.6424312,379.8160896,441.4119385,1.680005707,-4%,-3.831%,-2.196%,-3.484%,t,,,,,,,-0.04,,,,,
55101,309.6424312,379.8160896,441.4119385,1.680005707,-4%,-3.831%,-2.196%,-3.484%,t,,,,,,,-0.04,,,,,
55131,309.6424312,379.8160896,441.4119385,1.680005707,-4%,-3.831%,-2.196%,-3.484%,t,,,,,,,-0.04,,,,,
40037,331.394,367.4142857,425.2364706,1.798021703,2%,-6.971%,-5.780%,-3.487%,t,,,,,,,0.02,,,,,
16049,293.2682927,409.7547368,429.5742857,1.591165667,-9%,3.750%,-4.819%,-3.516%,t,,,,,,,-0.09,,,,,
16035,293.3736364,408.827561,429.5742857,1.591737223,-9%,3.515%,-4.819%,-3.583%,t,,,,,,,-0.09,,,,,
16057,293.3736364,408.827561,429.5742857,1.591737223,-9%,3.515%,-4.819%,-3.583%,t,,,,,,,-0.09,,,,,
16061,293.3736364,408.827561,429.5742857,1.591737223,-9%,3.515%,-4.819%,-3.583%,t,,,,,,,-0.09,,,,,
16069,293.3736364,408.827561,429.5742857,1.591737223,-9%,3.515%,-4.819%,-3.583%,t,,,,,,,-0.09,,,,,
39031,308.2810811,381.3210656,439.1687368,1.672619523,-5%,-3.450%,-2.693%,-3.662%,t,,,,,,,-0.05,,,,,
39089,308.2810811,381.3210656,439.1687368,1.672619523,-5%,-3.450%,-2.693%,-3.662%,t,,,,,,,-0.05,,,,,
39139,308.2810811,381.3210656,439.1687368,1.672619523,-5%,-3.450%,-2.693%,-3.662%,t,,,,,,,-0.05,,,,,
17073,364.3915282,340.6428512,407.3446108,1.977054129,12%,-13.749%,-9.745%,-3.673%,t,,,,,,,0.12,,,,,
17131,364.3915282,340.6428512,407.3446108,1.977054129,12%,-13.749%,-9.745%,-3.673%,t,,,,,,,0.12,,,,,
17161,364.3915282,340.6428512,407.3446108,1.977054129,12%,-13.749%,-9.745%,-3.673%,t,,,,,,,0.12,,,,,
16023,293.7566038,409.7096154,426.1161765,1.593815063,-9%,3.738%,-5.585%,-3.725%,t,,,,,,,-0.09,,,,,
16033,293.9206667,409.0848387,426.1161765,1.594705207,-9%,3.580%,-5.585%,-3.761%,t,,,,,,,-0.09,,,,,
16029,293.8366667,408.3665,426.1161765,1.594249454,-9%,3.398%,-5.585%,-3.830%,t,,,,,,,-0.09,,,,,
16077,293.8366667,408.3665,426.1161765,1.594249454,-9%,3.398%,-5.585%,-3.830%,t,,,,,,,-0.09,,,,,
55029,318.1590345,379.0624742,425.5383421,1.726213658,-2%,-4.022%,-5.713%,-3.843%,t,,,,,,,-0.02,,,,,
21015,292.2561765,400.9131081,434.089375,1.585674297,-10%,1.511%,-3.819%,-4.033%,t,,,,,,,-0.1,,,,,
21037,292.2561765,400.9131081,434.089375,1.585674297,-10%,1.511%,-3.819%,-4.033%,t,,,,,,,-0.1,,,,,
21077,292.2561765,400.9131081,434.089375,1.585674297,-10%,1.511%,-3.819%,-4.033%,t,,,,,,,-0.1,,,,,
21081,292.2561765,400.9131081,434.089375,1.585674297,-10%,1.511%,-3.819%,-4.033%,t,,,,,,,-0.1,,,,,
21117,292.2561765,400.9131081,434.089375,1.585674297,-10%,1.511%,-3.819%,-4.033%,t,,,,,,,-0.1,,,,,
21191,292.2561765,400.9131081,434.089375,1.585674297,-10%,1.511%,-3.819%,-4.033%,t,,,,,,,-0.1,,,,,
16009,290.8283333,405.4202174,430.1282143,1.577927346,-10%,2.652%,-4.696%,-4.092%,t,,,,,,,-0.1,,,,,
16021,290.8283333,405.4202174,430.1282143,1.577927346,-10%,2.652%,-4.696%,-4.092%,t,,,,,,,-0.1,,,,,
16079,290.8283333,405.4202174,430.1282143,1.577927346,-10%,2.652%,-4.696%,-4.092%,t,,,,,,,-0.1,,,,,
47015,307.0255556,339.5322222,482.67,1.665807504,-5%,-14.031%,6.945%,-4.106%,t,,,,,,,-0.05,,,,,
47027,307.0255556,339.5322222,482.67,1.665807504,-5%,-14.031%,6.945%,-4.106%,t,,,,,,,-0.05,,,,,
47035,307.0255556,339.5322222,482.67,1.665807504,-5%,-14.031%,6.945%,-4.106%,t,,,,,,,-0.05,,,,,
47041,307.0255556,339.5322222,482.67,1.665807504,-5%,-14.031%,6.945%,-4.106%,t,,,,,,,-0.05,,,,,
47049,307.0255556,339.5322222,482.67,1.665807504,-5%,-14.031%,6.945%,-4.106%,t,,,,,,,-0.05,,,,,
47087,307.0255556,339.5322222,482.67,1.665807504,-5%,-14.031%,6.945%,-4.106%,t,,,,,,,-0.05,,,,,
47111,307.0255556,339.5322222,482.67,1.665807504,-5%,-14.031%,6.945%,-4.106%,t,,,,,,,-0.05,,,,,
47133,307.0255556,339.5322222,482.67,1.665807504,-5%,-14.031%,6.945%,-4.106%,t,,,,,,,-0.05,,,,,
47137,307.0255556,339.5322222,482.67,1.665807504,-5%,-14.031%,6.945%,-4.106%,t,,,,,,,-0.05,,,,,
47141,307.0255556,339.5322222,482.67,1.665807504,-5%,-14.031%,6.945%,-4.106%,t,,,,,,,-0.05,,,,,
47159,307.0255556,339.5322222,482.67,1.665807504,-5%,-14.031%,6.945%,-4.106%,t,,,,,,,-0.05,,,,,
47175,307.0255556,339.5322222,482.67,1.665807504,-5%,-14.031%,6.945%,-4.106%,t,,,,,,,-0.05,,,,,
47177,307.0255556,339.5322222,482.67,1.665807504,-5%,-14.031%,6.945%,-4.106%,t,,,,,,,-0.05,,,,,
47185,307.0255556,339.5322222,482.67,1.665807504,-5%,-14.031%,6.945%,-4.106%,t,,,,,,,-0.05,,,,,
39169,307.3928926,377.8445989,438.1861616,1.66780054,-5%,-4.330%,-2.911%,-4.120%,t,,,,,,,-0.05,,,,,
29097,297.2982143,390.3171429,437.9242857,1.613030536,-8%,-1.172%,-2.969%,-4.125%,t,,,,,,,-0.08,,,,,
